"parcelId","BuildingType","PrimaryPropertyType","LargestPropertyUseType","YearBuilt","NumberofBuildings","NumberofFloors","SourceEUI","PropertyGFATotal","ENERGYSTARScore","SiteEnergyUse","Building Quality","Construction Class","Elevators","Heating System","Shape","Sprinklers"
"2926049050","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1987,1,3,93.19999695,112424,"90",2455923.5,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2926049051","NonResidential","Senior Care Community","Senior Care Community",1998,1,5,225.8999939,43661,"4",3936421.5,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"2926049055","Multifamily LR (1-4)","Senior Care Community","Senior Care Community",1992,1,4,118,94711,"36",4567879,"AVERAGE","WOOD FRAME","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"2926049063","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1986,1,4,102.8000031,56996,"56",1364214.75,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2926049074","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1963,1,3,87.5,79014,"70",2278160,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"2926049089","Multifamily MR (5-9)","Senior Care Community","Senior Care Community",1992,1,5,153.6999969,21620,NA,1962351.25,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2926049094","NonResidential","Small- and Mid-Sized Office","Office",1987,1,3,102,76105,"91",2472350.25,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"2926049130","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1989,1,3,89.5,21422,"75",610744.6875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2902200445","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1928,1,3,52.29999924,20384,"100",653175.8125,"AVERAGE/GOOD","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","Yes"
"2902200595","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1977,1,3,66.5,20383,NA,431815.6875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"2926049148","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1976,1,3,82.69999695,24288,"67",639407.375,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2926049163","NonResidential","Mixed Use Property","Non-Refrigerated Warehouse",1952,1,2,131.5,32009,NA,1998725.25,"AVERAGE","MASONRY","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"2926049166","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1979,1,3,90.19999695,24552,"46",705262.125,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2926049178","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1970,1,7,108.3000031,88340,"63",3600897.25,"AVERAGE","REINFORCED CONCRETE","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2926049223","NonResidential","Retail Store","Retail Store",1966,1,1,143.3999939,41615,"69",1900006.25,"AVERAGE","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","No"
"2926049266","NonResidential","Medical Office","Medical Office",1988,1,3,122.4000015,28841,"55",1459199.75,"AVERAGE/GOOD","WOOD FRAME","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"2926049287","NonResidential","Self-Storage Facility","Self-Storage Facility",1977,2,2,12,33344,NA,123767.2031,"AVERAGE","MASONRY",NA,"NO HEAT","Rect or Slight Irreg","No"
"2926049431","Nonresidential COS","Other","Other - Recreation",2005,2,1,156.8999939,30498,NA,2436063,"AVERAGE/GOOD","MASONRY",NA,"FORCED AIR UNIT","Long Rect or Irreg","Yes"
"2926049469","Multifamily MR (5-9)","Senior Care Community","Senior Care Community",1972,1,8,135.8999939,124904,"15",6682175,"AVERAGE","REINFORCED CONCRETE","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"2926049503","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1989,1,4,108.5,44645,"55",1299001.625,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"2953700000","Multifamily LR (1-4)","Mixed Use Property","Multifamily Housing",1901,1,3,85,44104,NA,1169932.75,"AVERAGE","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"2997800006","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1988,1,4,70.19999695,24711,"81",552822.125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"3004800005","NonResidential","K-12 School","K-12 School",1924,1,2,64,42975,"92",959352,"AVERAGE","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"3021700000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1974,1,3,80.40000153,21552,"58",552015.625,NA,NA,NA,NA,NA,NA
"3024049018","NonResidential","Other","Repair Services (Vehicle, Shoe, Locksmith, etc)",1963,1,1,137.3999939,23260,NA,1612105.75,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3024049024","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1988,1,3,100,298714,"61",4746244.5,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Long Rect or Irreg","Yes"
"3024049026","NonResidential","Small- and Mid-Sized Office","Office",1988,1,2,180.1000061,30659,"88",2619088.5,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3025049004","NonResidential","Other","Other",1920,1,2,74.5,27144,NA,1012024.313,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"3026049008","NonResidential","Other","Other",1970,5,1,157.5,23166,NA,3475804.25,"AVERAGE","WOOD FRAME",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"3026049025","NonResidential","Medical Office","Medical Office",1979,1,2,114.8000031,34759,"81",1633105.375,NA,NA,NA,NA,NA,NA
"3026049140","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1999,1,3,163.5,29810,NA,1943933.625,"AVERAGE/GOOD","WOOD FRAME",NA,"ELECTRIC","Rect or Slight Irreg",NA
"3033600000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,3,74.09999847,24163,"84",567608.625,NA,NA,NA,NA,NA,NA
"3034200285","NonResidential","Worship Facility","Worship Facility",1965,1,2,66.09999847,44719,NA,1614026.25,"GOOD","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"3043200045","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1972,1,3,90.5,20368,"32",586848.1875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Long Rect or Irreg","No"
"3043200100","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1927,1,3,112.9000015,22059,"57",1747034,"AVERAGE","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","No"
"3086003145","NonResidential","Supermarket / Grocery Store","Supermarket/Grocery Store",1965,1,1,660.9000244,21603,"16",5833800,"AVERAGE/GOOD","MASONRY",NA,"PACKAGE UNIT","Rect or Slight Irreg","No"
"3110430000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1963,1,11,116.0999985,65538,"32",2493240.25,NA,NA,NA,NA,NA,NA
"3110500000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1980,1,18,93.30000305,125258,"67",4826430,"AVERAGE","REINFORCED CONCRETE","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"3110580000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2000,1,3,100.0999985,26148,NA,1002458.875,"GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"3110620000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1988,1,4,81.80000305,24847,"72",647321.5,NA,NA,NA,NA,NA,NA
"3110650000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1985,1,4,110.3000031,26827,NA,785144.8125,NA,NA,NA,NA,NA,NA
"3110700000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1973,2,5,93.40000153,63414,"10",2299216,NA,NA,NA,NA,NA,NA
"3110710000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2000,1,6,107.5999985,68400,"85",1167734.75,NA,NA,NA,NA,NA,NA
"3110730000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1986,1,4,92.40000153,25440,"83",623526.625,NA,NA,NA,NA,NA,NA
"3110740000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1986,1,3,87.80000305,33331,NA,776996.875,NA,NA,NA,NA,NA,NA
"3110750000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1968,1,3,77.69999695,68815,"64",1702992,NA,NA,NA,NA,NA,NA
"3110810000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1994,1,6,82.30000305,31027,NA,991759.125,NA,NA,NA,NA,NA,NA
"3117000005","NonResidential","Medical Office","Medical Office",1964,1,3,351.6000061,591981,"60",102673696,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","STEAM","Rect or Slight Irreg","Yes"
"3124049001","NonResidential","Distribution Center","Distribution Center",1979,1,1,31.79999924,42900,"53",436252.5,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3124049024","Campus","Other","Adult Education",2005,5,1,109.1999969,57952,NA,3091387.5,"GOOD","STRUCTURAL STEEL",NA,"COMPLETE HVAC","Rect or Slight Irreg","Yes"
"3124049151","NonResidential","Other","Other - Services",1971,1,1,195.6999969,26232,NA,3094090,"AVERAGE","PREFAB STEEL",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3124049216","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2010,1,6,86.19999695,435501,"94",13223740,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"2887800000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1972,1,4,55,25472,NA,364966.9063,"AVERAGE","WOOD FRAME","No","FORCED AIR UNIT","Rect or Slight Irreg",NA
"2887900000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1978,1,4,80.5,28918,NA,756337.8125,"GOOD","WOOD FRAME","Yes","FORCED AIR UNIT","Rect or Slight Irreg",NA
"2892900000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1990,1,4,91.5,43035,"77",831855.875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"8170100350","NonResidential","Warehouse","Non-Refrigerated Warehouse",1956,1,2,38.09999847,25840,"92",313528.0938,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"8170100415","NonResidential","Small- and Mid-Sized Office","Office",1988,1,1,54.90000153,45145,NA,1268459,"AVERAGE","MASONRY","Yes","HEAT PUMP","Rect or Slight Irreg","No"
"8170100420","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1988,1,6,79.30000305,68669,"81",1734822.375,"AVERAGE/GOOD","WOOD FRAME","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"8170100455","NonResidential","Small- and Mid-Sized Office","Office",2001,1,5,134.6000061,70332,"89",1981115.25,"AVERAGE","MASONRY","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"8556200000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1992,1,3,65.09999847,24192,NA,501553.3125,NA,NA,NA,NA,NA,NA
"8560600000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1965,1,5,113.5,44616,"62",1612167.25,NA,NA,NA,NA,NA,NA
"8565100000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1978,1,3,81.30000305,135955,"61",4027134.75,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Long Rect or Irreg",NA
"8566800000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2005,1,4,113.1999969,66013,"36",1750362.25,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg",NA
"8567000000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1960,1,5,103.9000015,21822,"55",721983.5,NA,NA,NA,NA,NA,NA
"8567250000","Multifamily LR (1-4)","Mid-Rise Multifamily","Multifamily Housing",1969,1,5,684.2999878,30569,"1",6834431,"AVERAGE","MASONRY",NA,"ELECTRIC WALL","Rect or Slight Irreg","Yes"
"8567500000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1978,1,4,59.90000153,34590,"67",659652.625,NA,NA,NA,NA,NA,NA
"8568260000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2000,1,3,96.09999847,37964,"18",1162493.625,"AVERAGE/GOOD","WOOD FRAME",NA,"FORCED AIR UNIT","Long Rect or Irreg","Yes"
"8590000000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1907,1,3,91.59999847,22402,"64",686757.875,NA,NA,NA,NA,NA,NA
"8590400400","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2008,1,7,95.90000153,97490,NA,2823792.25,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"8590400465","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1911,1,5,114.5999985,30985,"81",1162120.375,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"8590400485","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1991,1,4,117.8000031,109874,"60",3432655,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"3834500625","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1999,1,4,84.90000153,37692,"81",648879.3125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Long Rect or Irreg","Yes"
"3834500690","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1966,1,4,73.69999695,31744,"70",745336.8125,"GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","No"
"3865400010","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1907,1,3,78.19999695,35000,"41",872114.5,"AVERAGE","MASONRY","No","ELECTRIC WALL","Very Irreg","No"
"3869400560","SPS-District K-12","K-12 School","K-12 School",1971,1,1,64.59999847,50546,"94",1155080.5,"AVERAGE","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"3876900005","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1930,1,4,77.90000153,36837,"30",1412424.25,"AVERAGE/GOOD","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"3876900015","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1930,1,4,90.09999847,39520,"68",2466700.5,"AVERAGE","WOOD FRAME","Yes","HOT WATER","Rect or Slight Irreg","No"
"3876900040","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1929,1,4,63.90000153,41420,"63",1189942.75,"AVERAGE/GOOD","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","Yes"
"3876900055","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1930,1,3,77.69999695,20798,"89",1266387,"AVERAGE/GOOD","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","No"
"3876900140","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1930,1,4,93.59999847,32693,"66",1870457.75,"AVERAGE","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","Yes"
"7579201085","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1958,1,3,96.19999695,29811,"69",721549.625,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Long Rect or Irreg","No"
"7579201105","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1989,1,5,78.59999847,22606,NA,566183,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"7588700346","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2001,1,3,56.40000153,23381,NA,420148.1875,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"7589200051","NonResidential","Supermarket / Grocery Store","Supermarket/Grocery Store",1994,1,1,604.9000244,45522,"22",12250422,"GOOD","MASONRY",NA,"COMPLETE HVAC","Rect or Slight Irreg","No"
"7608700007","NonResidential","Retail Store","Retail Store",1979,1,2,52.40000153,20088,NA,326778.6875,"AVERAGE","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"7621700015","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1990,1,4,127.5999985,27328,"23",1110150.625,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Very Irreg","Yes"
"7624700100","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2014,1,7,98.40000153,72356,"91",2495819,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg",NA
"7625701325","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1969,1,3,70.19999695,24180,"64",540323.3125,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"7625701430","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1980,1,4,85.90000153,23932,NA,654625.5,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"7666701220","Campus","Other","Other",1989,5,2,135.8000031,138907,NA,7837692.5,"AVERAGE","MASONRY",NA,"HEAT PUMP","Rect or Slight Irreg","Yes"
"7666701250","NonResidential","Small- and Mid-Sized Office","Office",1997,1,2,214,40657,"57",2826828,"AVERAGE","MASONRY","Yes","HEAT PUMP","Long Rect or Irreg","Yes"
"7666702210","NonResidential","Warehouse","Non-Refrigerated Warehouse",1900,1,1,41,20200,NA,269016.6875,"LOW/AVERAGE","STRUCTURAL STEEL",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"8590400750","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1967,1,17,100.4000015,212938,"81",10769230,"GOOD","REINFORCED CONCRETE","Yes","HOT WATER","Rect or Slight Irreg","No"
"8590400755","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1930,1,3,81.59999847,32688,"74",1721727.25,"AVERAGE","MASONRY","No","HOT WATER","Rect or Slight Irreg","No"
"8590400790","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1948,1,3,93.69999695,50145,"66",2944680.75,"AVERAGE","MASONRY","No","HOT WATER","Rect or Slight Irreg","No"
"8590400825","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",2008,1,26,101.6999969,629615,"15",25970248,"GOOD/EXCELLENT","STRUCTURAL STEEL","Yes","COMPLETE HVAC","Rect or Slight Irreg","Yes"
"8590400865","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1920,1,4,103.8000031,24900,"68",1872278.625,"AVERAGE","MASONRY","No","HOT WATER","Rect or Slight Irreg","Yes"
"8590400870","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1929,1,4,96.90000153,25380,"79",1988760.875,"AVERAGE","MASONRY","No","HOT WATER","Rect or Slight Irreg","No"
"8590400890","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2009,1,6,236.6999969,32489,"18",2023858.75,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"8590400905","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",2006,1,17,207.6000061,332781,"1",13491170,"GOOD","STRUCTURAL STEEL","Yes","FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"8590400910","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1902,1,4,92.19999695,54770,NA,2960377.25,"AVERAGE","MASONRY","Yes","HOT WATER-RADIANT","Rect or Slight Irreg","No"
"8590400931","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1906,1,4,42.90000153,33872,"100",400354.3125,"AVERAGE/GOOD","MASONRY","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"8590900085","NonResidential","Residence Hall","Residence Hall/Dormitory",1904,1,1,151.3999939,44086,"29",3652708.75,"GOOD","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"8590900135","NonResidential","Small- and Mid-Sized Office","Office",1970,1,7,81.09999847,54372,"94",1403820,"GOOD","REINFORCED CONCRETE","Yes","HEAT PUMP","Rect or Slight Irreg","Yes"
"8590900145","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1956,1,3,108.5999985,24039,"30",831071.3125,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"8590900160","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1960,1,7,97.30000305,45564,"53",3014332,"AVERAGE","REINFORCED CONCRETE","Yes","HOT WATER","Rect or Slight Irreg","No"
"8590900410","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1967,1,11,105.1999969,92183,"49",5104947,"AVERAGE/GOOD","REINFORCED CONCRETE","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"8590900450","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1925,1,4,105.5,25316,"7",1515854.875,"AVERAGE/GOOD","WOOD FRAME","No","HOT WATER","Rect or Slight Irreg","No"
"8590900455","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1957,1,3,114.3000031,51098,"75",1859782.625,"AVERAGE","MASONRY","No","ELECTRIC","Rect or Slight Irreg","No"
"8590900485","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1999,1,6,87.40000153,57042,"82",1195351.25,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"8590900585","NonResidential","Other","Museum",1951,1,1,609.7000122,47699,NA,14524386,"EXCELLENT","MASONRY",NA,"REFRIGERATED COOLING","Very Irreg","Yes"
"8590900690","NonResidential","Small- and Mid-Sized Office","Office",1956,1,3,123.9000015,21282,"69",1245923.75,"AVERAGE","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","Yes"
"3801000000","Multifamily HR (10+)","High-Rise Multifamily","NULL",1982,1,17,133.3000031,76855,"10",2718223,NA,NA,NA,NA,NA,NA
"3812400023","NonResidential","Other","Other",1921,1,2,289.8999939,41022,NA,3787648.25,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"3821700041","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1982,1,4,98.40000153,93087,"67",1967434.5,"AVERAGE/GOOD","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","Yes"
"3821700080","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1965,1,3,106.8000031,86835,"55",2299535.25,"AVERAGE","MASONRY","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"7666703920","NonResidential","Other","Other",1966,1,2,382.2999878,28109,NA,3612526.75,"AVERAGE","STRUCTURAL STEEL",NA,"CONTROL ATMOS., COND. AIR","Long Rect or Irreg","Yes"
"3821700111","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1990,3,4,104,128649,"42",3776252.25,"AVERAGE/GOOD","WOOD FRAME","Yes","WALL FURNACE","Rect or Slight Irreg","Yes"
"3821700140","NonResidential","Small- and Mid-Sized Office","Office",1985,1,3,62.5,33580,"100",409578.4063,"AVERAGE","MASONRY","Yes","WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"3834000540","Multifamily MR (5-9)","Senior Care Community","Senior Care Community",2010,1,7,80.69999695,165914,"100",4217623,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"3834500015","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",2001,1,4,96.80000305,21388,NA,530700.125,"AVERAGE/GOOD","WOOD FRAME","Yes","ELECTRIC","Rect or Slight Irreg","Yes"
"3834500070","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",2000,1,6,77.09999847,103554,"92",1971236,"AVERAGE","WOOD FRAME","Yes","(unknown)","Long Rect or Irreg","Yes"
"3834500415","NonResidential","Warehouse","Non-Refrigerated Warehouse",1977,1,1,12.30000019,21936,"100",113130,"AVERAGE","WOOD FRAME",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"3834500515","NonResidential","Other","Other",1969,1,1,53.40000153,30160,NA,1045838.5,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"7625703365","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1991,1,4,77.19999695,28645,NA,703847.375,"AVERAGE","WOOD FRAME","Yes","ELECTRIC WALL","Long Rect or Irreg","Yes"
"7625704460","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1991,1,4,85.19999695,34544,NA,923492.6875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Long Rect or Irreg","Yes"
"7625704470","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1960,1,3,85.5,22195,"67",604183.1875,"AVERAGE","WOOD FRAME","No","ELECTRIC WALL","Long Rect or Irreg","No"
"7628300000","Multifamily MR (5-9)","Mid-Rise Multifamily","Multifamily Housing",1976,1,5,70.80000305,72155,"61",1999039.75,NA,NA,NA,NA,NA,NA
"7628750000","NonResidential","Mixed Use Property","Office",1909,1,11,198.3000031,111137,NA,9546165,"EXCELLENT","REINFORCED CONCRETE","Yes","COMPLETE HVAC","Very Irreg","Yes"
"7647500000","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1989,1,3,65.69999695,30080,"85",629027.3125,"AVERAGE","WOOD FRAME","Yes","ELECTRIC","Very Irreg","Yes"
"7656900000","Multifamily HR (10+)","High-Rise Multifamily","Multifamily Housing",1993,1,25,106.3000031,260685,NA,14361382,"GOOD","REINFORCED CONCRETE","Yes","ELECTRIC","Long Rect or Irreg","Yes"
"7660100105","Multifamily LR (1-4)","Low-Rise Multifamily","Multifamily Housing",1963,1,4,75.59999847,20467,"59",493000,"AVERAGE/GOOD","WOOD FRAME","No","ELECTRIC WALL","Rect or Slight Irreg","No"
"7666703680","NonResidential","Other","Other - Utility",1997,1,1,93.69999695,40189,NA,1509292,"AVERAGE","PREFAB STEEL",NA,"HOT WATER-RADIANT","Rect or Slight Irreg","Yes"
"7666704005","NonResidential","Small- and Mid-Sized Office","Office",1988,1,2,125.3000031,66484,"69",3046543,"AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"8590900710","NonResidential","Small- and Mid-Sized Office","Office",1959,1,3,116.3000031,25151,"85",1356874.75,"AVERAGE","MASONRY","Yes","HOT WATER","Rect or Slight Irreg","Yes"
